lon,lat
142.5377908460047, 42.07667333089291
142.52262986018982, 42.08330939843625
142.50798550872537, 42.091503580848325
142.49302862536993, 42.09628586714724
142.47869042759464, 42.102194501544034
142.46222828860087, 42.10830024685796
142.44764771915501, 42.11593594833816
142.4336284314726, 42.1224077567839
142.41702597203798, 42.12744347140484
